date,home_team,away_team,hp_umpire_id,temp,windspeed,winddir
2016-04-10,TOR,BOS,wendh902,68,0,unknown
2016-04-10,WSN,MIA,littw901,43,2,tolf
2016-04-11,BOS,BAL,culbf901,57,22,tocf
2016-04-11,CHN,CIN,tumpj901,48,12,ltor
2016-04-11,DET,PIT,kulpr901,56,9,fromrf
2016-04-11,HOU,KCA,johna901,73,0,unknown
2016-04-11,MIN,CHA,danlk901,42,21,fromlf
2016-04-11,NYN,MIA,bakej902,57,15,tolf
2016-04-11,OAK,LAA,vanol901,63,11,torf
2016-04-11,PHI,SDN,barrt901,66,17,tolf
2016-04-11,SEA,TEX,nelsj901,57,2,fromlf
2016-04-11,SLN,MIL,welkb901,50,13,torf
2016-04-11,WSN,ATL,scotd901,72,10,tocf
2016-04-12,BOS,BAL,buckc901,53,12,ltor
2016-04-12,COL,SFN,holbs901,61,6,fromrf
2016-04-12,DET,PIT,morag901,43,13,tocf
2016-04-12,HOU,KCA,cedeg901,73,0,unknown
2016-04-12,LAN,ARI,wolcq901,72,3,torf
2016-04-12,NYN,MIA,timmt901,56,13,fromlf
2016-04-12,OAK,LAA,marqa901,58,13,torf
2016-04-12,PHI,SDN,herna901,57,17,fromlf
2016-04-12,SEA,TEX,eddid901,51,0,unknown
2016-04-12,TBA,CLE,fostm901,72,0,unknown
2016-04-12,TOR,NYA,hoyej901,68,0,unknown
2016-04-12,WSN,ATL,iassd901,61,14,fromlf
2016-04-13,BOS,BAL,reynj901,44,13,rtol
2016-04-13,CHN,CIN,kellj901,43,8,fromrf
2016-04-13,COL,SFN,drakr901,68,7,tocf
2016-04-13,HOU,KCA,coope901,73,0,unknown
2016-04-13,LAN,ARI,gormb901,65,6,torf
2016-04-13,MIN,CHA,fleta901,68,6,rtol
2016-04-13,NYN,MIA,everm901,52,10,fromrf
2016-04-13,OAK,LAA,guccc901,63,11,torf
2016-04-13,PHI,SDN,barkl901,55,3,tocf
2016-04-13,PIT,DET,nauep901,54,1,fromlf
2016-04-13,SEA,TEX,diazl901,55,1,fromlf
2016-04-13,SLN,MIL,carav901,62,7,rtol
2016-04-13,TBA,CLE,muchm901,72,0,unknown
2016-04-13,TOR,NYA,fairc901,68,0,unknown
2016-04-13,WSN,ATL,davib902,56,0,fromlf
2016-04-14,CHN,CIN,onorb901,45,8,tocf
2016-04-14,COL,SFN,torrc901,72,12,tocf
2016-04-14,HOU,KCA,wolfj901,75,2,tolf
2016-04-14,LAN,ARI,carlm901,65,12,torf
2016-04-14,MIN,CHA,rippm901,68,19,rtol
2016-04-14,PHI,SDN,littw901,60,7,fromcf
2016-04-14,PIT,DET,mealj901,61,8,fromlf
2016-04-14,SLN,MIL,millb901,67,7,fromcf
2016-04-14,TBA,CLE,wintm901,72,0,unknown
2016-04-14,TEX,BAL,emmep901,71,4,fromlf
2016-04-14,TOR,NYA,joycj901,68,0,unknown
2016-04-14,WSN,ATL,barrl901,63,1,fromlf
2016-04-15,BOS,TOR,barrt901,50,12,rtol
2016-04-15,CHN,COL,hirsj901,52,8,rtol
2016-04-15,CLE,NYN,scotd901,51,12,fromrf
2016-04-15,HOU,DET,davig901,76,3,fromcf
2016-04-15,LAN,SFN,rackd901,76,6,torf
2016-04-15,MIA,ATL,johna901,76,0,unknown
2016-04-15,MIN,LAA,porta901,73,18,rtol
2016-04-15,NYA,SEA,wegnm901,59,7,rtol
2016-04-15,OAK,KCA,dimum901,65,12,fromlf
2016-04-15,PHI,WSN,westj901,61,5,tolf
2016-04-15,PIT,MIL,hudsm901,67,7,fromrf
2016-04-15,SDN,ARI,blasc901,64,12,ltor
2016-04-15,SLN,CIN,kulpr901,72,8,rtol
2016-04-15,TBA,CHA,gonzm901,72,0,unknown
2016-04-15,TEX,BAL,bakej902,71,10,fromlf
2016-04-16,BOS,TOR,herna901,53,20,fromcf
2016-04-16,CHN,COL,welkb901,54,5,rtol
2016-04-16,CLE,NYN,iassd901,54,12,fromrf
2016-04-16,HOU,DET,holbs901,73,0,unknown
2016-04-16,LAN,SFN,vanol901,76,7,ltor
2016-04-16,MIA,ATL,cedeg901,71,0,unknown
2016-04-16,MIN,LAA,tumpj901,76,17,rtol
2016-04-16,NYA,SEA,fostm901,60,8,ltor
2016-04-16,OAK,KCA,wolcq901,70,7,torf
2016-04-16,PHI,WSN,danlk901,67,5,rtol
2016-04-16,PIT,MIL,hoyej901,71,7,fromlf
2016-04-16,SDN,ARI,nelsj901,76,14,ltor
2016-04-16,SLN,CIN,morag901,75,13,rtol
2016-04-16,TBA,CHA,culbf901,72,0,unknown
2016-04-16,TEX,BAL,hobep901,75,18,fromcf
2016-04-17,BOS,TOR,barkl901,49,9,fromrf
2016-04-17,CHN,COL,carav901,58,7,fromrf
2016-04-17,CLE,NYN,davib902,53,5,rtol
2016-04-17,HOU,DET,drakr901,73,0,unknown
2016-04-17,LAN,SFN,marqa901,80,11,tocf
2016-04-17,MIA,ATL,coope901,72,0,unknown
2016-04-17,MIN,LAA,kellj901,77,14,rtol
2016-04-17,NYA,SEA,muchm901,64,2,fromlf
2016-04-17,OAK,KCA,gormb901,70,5,torf
2016-04-17,PHI,WSN,fleta901,63,4,tocf
2016-04-17,PIT,MIL,fairc901,77,4,rtol
2016-04-17,SDN,ARI,eddid901,85,12,torf
2016-04-17,SLN,CIN,nauep901,78,11,tolf
2016-04-17,TBA,CHA,buckc901,72,0,unknown
2016-04-18,BOS,TOR,littw901,66,8,fromlf
2016-04-18,CHA,LAA,mealj901,75,12,fromlf
2016-04-18,CIN,COL,wolfj901,80,10,tocf
2016-04-18,MIA,WSN,barrs901,73,0,unknown
2016-04-18,MIN,MIL,everm901,67,14,fromlf
2016-04-18,PHI,NYN,gibsg901,77,4,tocf
2016-04-18,SFN,ARI,knigb901,67,6,tocf
2016-04-18,SLN,CHN,torrc901,75,15,rtol
2016-04-19,ATL,LAN,barrt901,80,2,tocf
2016-04-19,BAL,TOR,hallt901,69,11,fromcf
2016-04-19,BOS,TBA,joycj901,47,7,rtol
2016-04-19,CHA,LAA,conrc901,50,14,fromrf
2016-04-19,CIN,COL,johna901,78,8,ltor
2016-04-19,CLE,SEA,porta901,52,13,fromrf
2016-04-19,KCA,DET,guccc901,67,5,fromrf
2016-04-19,MIA,WSN,gibsh902,72,0,unknown
2016-04-19,MIN,MIL,timmt901,55,11,fromcf
2016-04-19,NYA,OAK,diazl901,67,15,ltor
2016-04-19,PHI,NYN,hicke901,67,15,fromlf
2016-04-19,SDN,PIT,carlm901,78,13,ltor
2016-04-19,SFN,ARI,ticht901,65,9,tocf
2016-04-19,SLN,CHN,davig901,70,5,tolf
2016-04-19,TEX,HOU,fagac901,75,5,rtol
2016-04-20,ATL,LAN,may-b901,76,2,rtol
2016-04-20,BAL,TOR,randt901,65,5,tocf
2016-04-20,BOS,TBA,basnt901,48,12,fromrf
2016-04-20,CHA,LAA,morag901,66,11,torf
2016-04-20,CIN,COL,cedeg901,72,7,fromlf
2016-04-20,CLE,SEA,tumpj901,54,13,fromcf
2016-04-20,KCA,DET,rackd901,68,11,ltor
2016-04-20,MIA,WSN,wendh902,73,0,unknown
2016-04-20,MIL,MIN,barbs901,65,0,unknown
2016-04-20,NYA,OAK,blasc901,61,9,tolf
2016-04-20,PHI,NYN,estam901,66,4,ltor
2016-04-20,SDN,PIT,blakr901,77,9,torf
2016-04-20,SFN,ARI,millb901,64,11,tocf
2016-04-20,SLN,CHN,holbs901,69,10,rtol
2016-04-20,TEX,HOU,hudsm901,71,7,tocf
2016-04-21,ATL,LAN,herna901,72,9,rtol
2016-04-21,BAL,TOR,belld901,68,6,fromcf
2016-04-21,BOS,TBA,hoyej901,61,13,fromlf
2016-04-21,CHA,LAA,nauep901,70,8,torf
2016-04-21,CIN,CHN,demud901,58,13,unknown
2016-04-21,CLE,SEA,barkl901,64,3,fromlf
2016-04-21,KCA,DET,vanol901,66,15,ltor
2016-04-21,MIA,WSN,lentn901,74,0,unknown
2016-04-21,MIL,MIN,bakej902,70,0,unknown
2016-04-21,NYA,OAK,nelsj901,68,11,rtol
2016-04-21,SDN,PIT,wolcq901,74,9,ltor
2016-04-21,SFN,ARI,hobep901,67,12,tocf
2016-04-21,TEX,HOU,welkb901,74,9,tocf
2016-04-22,LAA,SEA,knigb901,67,11,torf
2016-04-22,ARI,PIT,reybd901,95,10,unknown
2016-04-22,ATL,NYN,kellj901,70,9,torf
2016-04-22,CHA,TEX,marqa901,45,17,torf
2016-04-22,CIN,CHN,gibsg901,61,8,tolf
2016-04-22,COL,LAN,emmep901,73,3,ltor
2016-04-22,DET,CLE,coope901,55,6,ltor
2016-04-22,HOU,BOS,hamaa901,79,6,fromcf
2016-04-22,KCA,BAL,eddid901,66,6,ltor
2016-04-22,MIL,PHI,drakr901,66,0,unknown
2016-04-22,NYA,TBA,littw901,74,6,rtol
2016-04-22,SDN,SLN,everm901,64,12,torf
2016-04-22,SFN,MIA,gormb901,58,18,torf
2016-04-22,TOR,OAK,mealj901,68,0,unknown
2016-04-22,WSN,MIN,fairc901,68,9,tocf
2016-04-23,LAA,SEA,ticht901,73,5,torf
2016-04-23,ARI,PIT,fagac901,74,0,unknown
2016-04-23,ATL,NYN,tumpj901,72,9,fromlf
2016-04-23,CHA,TEX,guccc901,55,10,ltor
2016-04-23,CIN,CHN,hicke901,64,9,ltor
2016-04-23,COL,LAN,barrs901,72,12,torf
2016-04-23,DET,CLE,johna901,51,3,tocf
2016-04-23,HOU,BOS,hallt901,85,6,fromlf
2016-04-23,KCA,BAL,diazl901,78,14,rtol
2016-04-23,MIL,PHI,torrc901,66,0,unknown
2016-04-23,NYA,TBA,barrt901,62,13,fromlf
2016-04-23,SDN,SLN,timmt901,68,12,ltor
2016-04-23,SFN,MIA,carlm901,60,14,tocf
2016-04-23,TOR,OAK,conrc901,68,0,unknown
2016-04-23,WSN,MIN,joycj901,63,7,tolf
2016-04-24,LAA,SEA,millb901,74,11,tocf
2016-04-24,ARI,PIT,hudsm901,72,0,unknown
2016-04-24,ATL,NYN,barkl901,75,5,tolf
2016-04-24,CHA,TEX,rackd901,70,9,rtol
2016-04-24,CIN,CHN,estam901,69,7,fromrf
2016-04-24,COL,LAN,gibsh902,63,13,tolf
2016-04-24,DET,CLE,dejer901,57,7,fromcf
2016-04-24,HOU,BOS,randt901,73,0,unknown
2016-04-24,KCA,BAL,blasc901,79,21,rtol
2016-04-24,MIL,PHI,wolfj901,64,0,unknown
2016-04-24,NYA,TBA,may-b901,60,13,torf
2016-04-24,SDN,SLN,barbs901,70,13,ltor
2016-04-24,SFN,MIA,blakr901,64,20,tocf
2016-04-24,TOR,OAK,morag901,68,0,unknown
2016-04-24,WSN,MIN,basnt901,64,4,tolf
2016-04-25,LAA,KCA,bakej902,60,6,tocf
2016-04-25,ARI,SLN,belld901,76,0,unknown
2016-04-25,ATL,BOS,rippm901,75,8,tolf
2016-04-25,COL,PIT,barrl901,64,6,torf
2016-04-25,DET,OAK,wintm901,64,12,fromlf
2016-04-25,LAN,MIA,hobep901,61,17,ltor
2016-04-25,MIN,CLE,nelsj901,50,10,ltor
2016-04-25,NYN,CIN,holbs901,64,8,rtol
2016-04-25,SEA,HOU,wolcq901,56,3,fromrf
2016-04-25,SFN,SDN,welkb901,59,22,torf
2016-04-25,TBA,BAL,nauep901,72,0,unknown
2016-04-25,TEX,NYA,reynj901,82,10,rtol
2016-04-25,TOR,CHA,iassd901,68,0,unknown
2016-04-26,LAA,KCA,everm901,66,7,tocf
2016-04-26,ARI,SLN,hamaa901,76,6,tolf
2016-04-26,ATL,BOS,westj901,79,11,unknown
2016-04-26,CHN,MIL,vanol901,40,16,fromrf
2016-04-26,COL,PIT,scotd901,43,5,torf
2016-04-26,DET,OAK,wegnm901,47,10,ltor
2016-04-26,LAN,MIA,knigb901,64,6,torf
2016-04-26,MIN,CLE,eddid901,49,13,fromcf
2016-04-26,NYN,CIN,torrc901,52,12,fromrf
2016-04-26,SEA,HOU,gormb901,59,0,unknown
2016-04-26,SFN,SDN,reybd901,58,20,tocf
2016-04-26,TBA,BAL,kulpr901,72,0,unknown
2016-04-26,TEX,NYA,gonzm901,80,15,fromrf
2016-04-26,TOR,CHA,porta901,68,0,unknown
2016-04-26,WSN,PHI,herna901,81,12,torf
2016-04-27,LAA,KCA,timmt901,63,9,rtol
2016-04-27,ARI,SLN,hallt901,76,8,torf
2016-04-27,BOS,ATL,danlk901,62,9,fromrf
2016-04-27,COL,PIT,dejer901,52,9,tolf
2016-04-27,DET,OAK,fostm901,55,12,ltor
2016-04-27,LAN,MIA,ticht901,61,6,tocf
2016-04-27,MIN,CLE,diazl901,44,14,fromcf
2016-04-27,NYN,CIN,davig901,56,16,tolf
2016-04-27,SEA,HOU,dimum901,59,1,unknown
2016-04-27,SFN,SDN,fagac901,59,16,rtol
2016-04-27,TBA,BAL,conrc901,72,0,unknown
2016-04-27,TEX,NYA,culbf901,79,6,tocf
2016-04-27,TOR,CHA,tumpj901,68,0,unknown
2016-04-27,WSN,PHI,littw901,54,6,fromrf
2016-04-28,ARI,SLN,randt901,75,6,unknown
2016-04-28,BAL,CHA,blasc901,48,5,fromrf
2016-04-28,BOS,ATL,fleta901,50,13,tolf
2016-04-28,CHN,MIL,marqa901,45,12,fromcf
2016-04-28,DET,OAK,muchm901,45,3,fromcf
2016-04-28,LAN,MIA,millb901,62,7,torf
2016-04-28,WSN,PHI,barrt901,55,12,fromrf
2016-04-29,ARI,COL,emmep901,80,15,unknown
2016-04-29,BAL,CHA,holbs901,52,6,rtol
2016-04-29,BOS,NYA,barkl901,47,17,rtol
2016-04-29,CHN,ATL,buckc901,44,10,fromcf
2016-04-29,LAN,SDN,wintm901,63,6,torf
2016-04-29,MIL,MIA,belld901,65,0,unknown
2016-04-29,MIN,DET,blakr901,59,5,fromcf
2016-04-29,NYN,SFN,morag901,52,11,fromcf
2016-04-29,OAK,HOU,hobep901,63,17,torf
2016-04-29,PHI,CLE,guccc901,48,8,rtol
2016-04-29,PIT,CIN,barbs901,54,7,rtol
2016-04-29,SEA,KCA,carav901,60,1,unknown
2016-04-29,SLN,WSN,may-b901,63,12,rtol
2016-04-29,TBA,TOR,rippm901,72,0,unknown
2016-04-29,TEX,LAA,davib902,72,9,fromrf
2016-04-30,ARI,COL,basnt901,75,0,unknown
2016-04-30,BAL,CHA,torrc901,57,7,tocf
2016-04-30,BOS,NYA,iassd901,52,15,fromrf
2016-04-30,LAN,SDN,wegnm901,65,6,torf
2016-04-30,MIL,MIA,hamaa901,65,0,unknown
2016-04-30,MIN,DET,wolcq901,57,15,fromcf
2016-04-30,NYN,SFN,nauep901,62,6,tolf
2016-04-30,OAK,HOU,knigb901,70,15,tolf
2016-04-30,PHI,CLE,rackd901,58,4,rtol
2016-04-30,PIT,CIN,herna901,62,2,fromlf
2016-04-30,SEA,KCA,welkb901,65,7,fromcf
2016-04-30,SLN,WSN,nelsj901,69,7,rtol
2016-04-30,TBA,TOR,westj901,72,0,unknown
2016-04-30,TEX,LAA,barrl901,75,5,tocf
2016-05-01,ARI,COL,bakej902,74,10,unknown
2016-05-01,BAL,CHA,davig901,52,1,rtol
2016-05-01,BOS,NYA,porta901,49,9,rtol
2016-05-01,CHN,ATL,reynj901,44,14,fromcf
2016-05-01,LAN,SDN,fostm901,70,6,tocf
2016-05-01,MIL,MIA,danlk901,67,0,unknown
2016-05-01,MIN,DET,gormb901,58,10,fromlf
2016-05-01,NYN,SFN,kulpr901,50,14,rtol
2016-05-01,OAK,HOU,ticht901,71,5,torf
2016-05-01,PHI,CLE,vanol901,51,1,tocf
2016-05-01,PIT,CIN,littw901,67,8,torf
2016-05-01,SEA,KCA,reybd901,66,8,tocf
2016-05-01,SLN,WSN,eddid901,68,8,torf
2016-05-01,TBA,TOR,hallt901,72,0,unknown
2016-05-01,TEX,LAA,scotd901,71,16,ltor
2016-05-02,CIN,SFN,hoyej901,63,7,unknown
2016-05-02,HOU,MIN,laynj901,71,12,fromcf
2016-05-02,KCA,WSN,gonzm901,55,4,ltor
2016-05-02,MIL,LAA,fagac901,68,0,unknown
2016-05-02,NYN,ATL,cedeg901,62,7,torf
2016-05-02,OAK,SEA,randt901,67,17,torf
2016-05-02,PIT,CHN,diazl901,60,11,tocf
2016-05-02,SDN,COL,millb901,61,12,ltor
2016-05-02,SLN,PHI,dimum901,56,8,ltor
2016-05-02,TOR,TEX,blasc901,68,0,unknown
2016-05-03,BAL,NYA,marqa901,60,8,fromrf
2016-05-03,CHA,BOS,everm901,65,15,rtol
2016-05-03,CIN,SFN,fairc901,58,5,tocf
2016-05-03,CLE,DET,conrc901,52,5,ltor
2016-05-03,HOU,MIN,wendh902,75,9,fromlf
2016-05-03,KCA,WSN,culbf901,68,10,ltor
2016-05-03,MIA,ARI,demud901,75,0,unknown
2016-05-03,MIL,LAA,welkb901,69,0,unknown
2016-05-03,NYN,ATL,coope901,53,6,fromcf
2016-05-03,OAK,SEA,belld901,63,9,torf
2016-05-03,PIT,CHN,may-b901,61,8,tocf
2016-05-03,SDN,COL,hobep901,60,8,ltor
2016-05-03,SLN,PHI,blakr901,63,5,torf
2016-05-03,TBA,LAN,davib902,72,0,unknown
2016-05-03,TOR,TEX,holbs901,68,0,unknown
2016-05-04,BAL,NYA,guccc901,52,9,fromrf
2016-05-04,CHA,BOS,timmt901,45,9,fromlf
2016-05-04,CIN,SFN,joycj901,52,11,rtol
2016-05-04,CLE,DET,morag901,54,11,ltor
2016-05-04,HOU,MIN,barrs901,81,10,fromlf
2016-05-04,KCA,WSN,buckc901,68,16,ltor
2016-05-04,MIA,ARI,gibsg901,71,0,unknown
2016-05-04,MIL,LAA,reybd901,66,0,unknown
2016-05-04,NYN,ATL,wolfj901,49,16,fromrf
2016-05-04,OAK,SEA,hamaa901,62,7,torf
2016-05-04,PIT,CHN,nelsj901,62,1,fromrf
2016-05-04,SDN,COL,knigb901,59,12,ltor
2016-05-04,SLN,PHI,wolcq901,63,11,torf
2016-05-04,TBA,LAN,barrl901,72,0,unknown
2016-05-04,TOR,TEX,drakr901,68,0,unknown
2016-05-05,BAL,NYA,rackd901,54,2,fromcf
2016-05-05,CHA,BOS,emmep901,58,6,torf
2016-05-05,CHN,WSN,carav901,47,5,rtol
2016-05-05,CIN,MIL,johna901,57,8,tolf
2016-05-05,CLE,DET,mealj901,54,10,fromcf
2016-05-05,HOU,SEA,diazl901,81,9,fromlf
2016-05-05,MIA,ARI,hicke901,74,4,torf
2016-05-05,SDN,NYN,gibsh902,59,9,tocf
2016-05-05,SFN,COL,reynj901,62,10,tocf
2016-05-05,SLN,PHI,carlm901,61,16,torf
2016-05-05,TOR,TEX,barbs901,68,0,unknown
2016-05-06,LAA,TBA,randt901,62,4,torf
2016-05-06,ATL,ARI,blasc901,67,15,ltor
2016-05-06,CHA,MIN,ticht901,83,9,tolf
2016-05-06,CHN,WSN,hirsj901,73,9,tocf
2016-05-06,CIN,MIL,cedeg901,69,14,unknown
2016-05-06,CLE,KCA,dimum901,57,11,ltor
2016-05-06,DET,TEX,vanol901,68,3,ltor
2016-05-06,HOU,SEA,gonzm901,82,7,tolf
2016-05-06,MIA,PHI,iassd901,81,3,ltor
2016-05-06,NYA,BOS,kulpr901,50,17,fromrf
2016-05-06,SDN,NYN,laynj901,61,12,ltor
2016-05-06,SFN,COL,lentn901,58,8,tocf
2016-05-06,SLN,PIT,estam901,76,6,torf
2016-05-06,TOR,LAN,hudsm901,68,0,unknown
2016-05-07,LAA,TBA,belld901,68,10,tolf
2016-05-07,ATL,ARI,holbs901,78,13,torf
2016-05-07,BAL,OAK,bakej902,58,2,ltor
2016-05-07,BAL,OAK,everm901,62,1,rtol
2016-05-07,CHA,MIN,millb901,60,16,ltor
2016-05-07,CHN,WSN,fagac901,51,23,fromlf
2016-05-07,CIN,MIL,wolfj901,73,11,tolf
2016-05-07,CLE,KCA,blakr901,69,5,rtol
2016-05-07,DET,TEX,marqa901,68,8,rtol
2016-05-07,HOU,SEA,may-b901,81,11,fromlf
2016-05-07,MIA,PHI,scotd901,78,5,fromlf
2016-05-07,NYA,BOS,conrc901,53,10,fromlf
2016-05-07,SDN,NYN,wendh902,60,15,ltor
2016-05-07,SFN,COL,culbf901,60,6,tocf
2016-05-07,SLN,PIT,demud901,84,14,torf
2016-05-07,TOR,LAN,hoyej901,68,0,unknown
2016-05-08,LAA,TBA,barrs901,68,7,rtol
2016-05-08,ATL,ARI,drakr901,83,12,torf
2016-05-08,BAL,OAK,timmt901,68,13,ltor
2016-05-08,CHA,MIN,hobep901,66,6,tolf
2016-05-08,CHN,WSN,reybd901,61,7,rtol
2016-05-08,CIN,MIL,barbs901,52,5,rtol
2016-05-08,CLE,KCA,wolcq901,57,9,ltor
2016-05-08,DET,TEX,guccc901,65,7,rtol
2016-05-08,HOU,SEA,nelsj901,73,0,unknown
2016-05-08,MIA,PHI,davib902,73,0,unknown
2016-05-08,NYA,BOS,morag901,60,8,torf
2016-05-08,SDN,NYN,dejer901,62,7,ltor
2016-05-08,SFN,COL,buckc901,62,10,tolf
2016-05-08,SLN,PIT,gibsg901,77,6,fromrf
2016-05-08,TOR,LAN,fairc901,68,0,unknown
2016-05-09,BOS,OAK,rackd901,61,15,ltor
2016-05-09,CIN,PIT,tumpj901,61,6,unknown
2016-05-09,COL,ARI,carav901,64,12,fromcf
2016-05-09,HOU,CLE,barrl901,73,0,unknown
2016-05-09,LAN,NYN,reynj901,62,6,torf
2016-05-09,MIA,MIL,carlm901,80,11,fromlf
2016-05-09,NYA,KCA,barrt901,69,8,rtol
2016-05-09,SEA,TBA,gibsh902,66,3,torf
2016-05-09,SFN,TOR,hamaa901,57,11,tocf
2016-05-09,TEX,CHA,diazl901,87,14,rtol
2016-05-09,WSN,DET,knigb901,63,6,torf
2016-05-10,LAA,SLN,torrc901,67,9,rtol
2016-05-10,ATL,PHI,muchm901,78,12,tolf
2016-05-10,BOS,OAK,vanol901,70,10,ltor
2016-05-10,CHN,SDN,fleta901,54,2,fromrf
2016-05-10,COL,ARI,hirsj901,55,8,rtol
2016-05-10,HOU,CLE,iassd901,73,0,unknown
2016-05-10,LAN,NYN,lentn901,63,6,tocf
2016-05-10,MIA,MIL,dimum901,82,15,fromlf
2016-05-10,MIN,BAL,estam901,57,12,rtol
2016-05-10,NYA,KCA,herna901,59,9,rtol
2016-05-10,SEA,TBA,laynj901,74,2,torf
2016-05-10,SFN,TOR,hallt901,59,13,tocf
2016-05-10,TEX,CHA,gonzm901,85,16,rtol
2016-05-10,WSN,DET,ticht901,63,8,fromrf
2016-05-11,LAA,SLN,blasc901,69,8,tocf
2016-05-11,ATL,PHI,fagac901,85,7,ltor
2016-05-11,BOS,OAK,marqa901,63,7,tolf
2016-05-11,CHN,SDN,basnt901,51,5,fromrf
2016-05-11,CHN,SDN,westj901,52,4,ltor
2016-05-11,CIN,PIT,kellj901,79,3,rtol
2016-05-11,COL,ARI,welkb901,56,14,tolf
2016-05-11,HOU,CLE,scotd901,73,0,unknown
2016-05-11,LAN,NYN,rippm901,63,8,ltor
2016-05-11,MIA,MIL,blakr901,81,16,ltor
2016-05-11,MIN,BAL,woodt901,56,8,tolf
2016-05-11,NYA,KCA,barbs901,70,14,tolf
2016-05-11,SEA,TBA,wendh902,67,5,tocf
2016-05-11,SFN,TOR,randt901,62,10,tocf
2016-05-11,TEX,CHA,may-b901,85,12,ltor
2016-05-11,WSN,DET,millb901,61,4,fromrf
2016-05-12,LAA,SLN,davig901,68,7,tocf
2016-05-12,ARI,SFN,morag901,98,10,fromlf
2016-05-12,ATL,PHI,wintm901,75,9,ltor
2016-05-12,BAL,DET,wegnm901,65,4,tolf
2016-05-12,BOS,HOU,danlk901,62,7,fromrf
2016-05-12,LAN,NYN,culbf901,65,6,torf
2016-05-12,MIL,SDN,nelsj901,67,9,tolf
2016-05-12,NYA,KCA,littw901,73,6,fromrf
2016-05-13,ARI,SFN,gibsh902,101,9,unknown
2016-05-13,BAL,DET,porta901,75,4,torf
2016-05-13,BOS,HOU,fleta901,65,12,tocf
2016-05-13,CHN,PIT,hobep901,65,11,torf
2016-05-13,CLE,MIN,barrt901,62,11,ltor
2016-05-13,COL,NYN,drakr901,56,8,rtol
2016-05-13,KCA,ATL,gibsg901,62,21,ltor
2016-05-13,LAN,SLN,belld901,67,7,torf
2016-05-13,MIL,SDN,diazl901,67,0,unknown
2016-05-13,NYA,CHA,fostm901,62,1,unknown
2016-05-13,PHI,CIN,reybd901,68,6,ltor
2016-05-13,SEA,LAA,reynj901,76,2,tocf
2016-05-13,TBA,OAK,gormb901,72,0,unknown
2016-05-13,TEX,TOR,davib902,82,9,tolf
2016-05-13,WSN,MIA,guccc901,74,12,ltor
2016-05-14,ARI,SFN,laynj901,77,0,unknown
2016-05-14,BAL,DET,tumpj901,62,6,torf
2016-05-14,BOS,HOU,basnt901,73,12,torf
2016-05-14,CHN,PIT,knigb901,44,17,ltor
2016-05-14,CLE,MIN,herna901,50,17,fromlf
2016-05-14,COL,NYN,torrc901,49,8,fromrf
2016-05-14,KCA,ATL,hicke901,60,12,ltor
2016-05-14,LAN,SLN,hamaa901,67,5,ltor
2016-05-14,MIL,SDN,gonzm901,66,0,unknown
2016-05-14,NYA,CHA,muchm901,70,11,rtol
2016-05-14,PHI,CIN,carav901,64,7,tocf
2016-05-14,SEA,LAA,lentn901,62,0,unknown
2016-05-14,TBA,OAK,carlm901,72,0,unknown
2016-05-14,TEX,TOR,barrl901,71,10,ltor
2016-05-14,WSN,MIA,rackd901,72,13,tocf
2016-05-14,WSN,MIA,vanol901,62,7,torf
2016-05-15,ARI,SFN,wendh902,74,0,unknown
2016-05-15,BAL,DET,kellj901,54,7,torf
2016-05-15,BOS,HOU,westj901,58,25,torf
2016-05-15,CHN,PIT,ticht901,45,11,fromrf
2016-05-15,CLE,MIN,barbs901,45,20,ltor
2016-05-15,COL,NYN,blasc901,53,5,fromcf
2016-05-15,KCA,ATL,estam901,66,3,ltor
2016-05-15,LAN,SLN,hallt901,68,10,tocf
2016-05-15,MIL,SDN,may-b901,67,0,unknown
2016-05-15,NYA,CHA,fagac901,55,16,tolf
2016-05-15,PHI,CIN,hirsj901,54,23,ltor
2016-05-15,SEA,LAA,rippm901,57,0,unknown
2016-05-15,TBA,OAK,blakr901,72,0,unknown
2016-05-15,TEX,TOR,iassd901,72,9,fromcf
2016-05-15,WSN,MIA,marqa901,59,21,torf
2016-05-16,ARI,NYA,buckc901,90,9,fromlf
2016-05-16,CLE,CIN,emmep901,64,16,torf
2016-05-16,DET,MIN,eddid901,60,15,rtol
2016-05-16,LAN,LAA,bakej902,68,6,torf
2016-05-16,OAK,TEX,morag901,65,12,torf
2016-05-16,PHI,MIA,fleta901,64,11,ltor
2016-05-16,PIT,ATL,mealj901,62,10,tolf
2016-05-16,TOR,TBA,wintm901,68,0,unknown
2016-05-17,ARI,NYA,culbf901,75,0,unknown
2016-05-17,BAL,SEA,davig901,54,3,tolf
2016-05-17,CHA,HOU,randt901,52,16,torf
2016-05-17,CLE,CIN,everm901,57,6,fromcf
2016-05-17,DET,MIN,nelsj901,57,1,tocf
2016-05-17,KCA,BOS,millb901,58,10,fromrf
2016-05-17,LAN,LAA,gibsg901,68,5,torf
2016-05-17,MIL,CHN,guccc901,66,0,unknown
2016-05-17,NYN,WSN,joycj901,60,9,tocf
2016-05-17,OAK,TEX,barrs901,76,12,rtol
2016-05-17,PHI,MIA,basnt901,54,3,rtol
2016-05-17,PIT,ATL,kulpr901,60,4,fromlf
2016-05-17,SDN,SFN,scotd901,62,5,ltor
2016-05-17,SLN,COL,johna901,52,10,rtol
2016-05-17,TOR,TBA,wegnm901,68,0,unknown
2016-05-18,LAA,LAN,hicke901,68,9,tocf
